referrer,views_total,views_unique
Google,508,223
gitblit.github.io,364,76
github.com,216,48
DuckDuckGo,108,96
Bing,86,77
cn.bing.com,62,28
gitblit.com,37,6
yandex.ru,26,22
Baidu,26,13
quora.com,19,1
