time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-24 00:00:00+00:00,1,1,160,81
2022-02-25 00:00:00+00:00,1,1,136,70
2022-02-26 00:00:00+00:00,3,2,97,32
2022-02-27 00:00:00+00:00,6,4,49,24
2022-02-28 00:00:00+00:00,3,3,175,73
2022-03-01 00:00:00+00:00,5,5,178,73
2022-03-02 00:00:00+00:00,2,2,217,87
2022-03-03 00:00:00+00:00,5,5,207,83
2022-03-04 00:00:00+00:00,6,6,240,100
2022-03-05 00:00:00+00:00,3,2,114,44
2022-03-06 00:00:00+00:00,2,2,66,36
2022-03-07 00:00:00+00:00,4,4,132,87
2022-03-08 00:00:00+00:00,5,1,145,76
2022-03-09 00:00:00+00:00,6,6,180,93
