referrer,views_total,views_unique
Google,561,216
gitblit.github.io,267,78
github.com,226,33
DuckDuckGo,91,80
Bing,56,46
Baidu,41,14
cn.bing.com,30,21
gitblit.com,17,4
yandex.ru,16,16
link.csdn.net,16,7
