referrer,views_total,views_unique
Google,408,214
github.com,177,52
gitblit.github.io,142,50
DuckDuckGo,72,72
Bing,55,37
cn.bing.com,32,17
link.csdn.net,21,7
Baidu,17,15
yandex.ru,14,13
search.brave.com,14,5
