time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-01 00:00:00+00:00,5.0,5.0,228,60
2022-08-02 00:00:00+00:00,7.0,3.0,226,76
2022-08-03 00:00:00+00:00,6.0,6.0,243,101
2022-08-04 00:00:00+00:00,7.0,7.0,162,93
2022-08-05 00:00:00+00:00,2.0,2.0,138,68
2022-08-06 00:00:00+00:00,7.0,5.0,67,34
2022-08-07 00:00:00+00:00,11.0,4.0,75,30
2022-08-08 00:00:00+00:00,5.0,5.0,146,82
2022-08-09 00:00:00+00:00,3.0,3.0,206,76
2022-08-10 00:00:00+00:00,4.0,4.0,182,76
2022-08-11 00:00:00+00:00,3.0,3.0,235,73
2022-08-12 00:00:00+00:00,4.0,4.0,225,56
2022-08-13 00:00:00+00:00,3.0,2.0,47,33
2022-08-14 00:00:00+00:00,11.0,6.0,84,25
2022-08-15 00:00:00+00:00,,,4,1
