referrer,views_total,views_unique
Google,328,203
gitblit.github.io,280,72
github.com,173,54
DuckDuckGo,144,121
Bing,94,66
cn.bing.com,38,29
stackoverflow.com,23,6
Baidu,15,12
yandex.ru,14,13
StartPage,14,1
