referrer,views_total,views_unique
Google,438,254
gitblit.github.io,348,108
github.com,204,79
DuckDuckGo,175,156
Bing,80,57
cn.bing.com,48,28
Baidu,45,27
gitee.com,17,5
yandex.ru,16,15
ecosia.org,14,14
