referrer,views_total,views_unique
gitblit.github.io,427,92
Google,303,198
DuckDuckGo,159,136
github.com,104,46
Bing,87,68
cn.bing.com,48,35
gitblit.com,30,5
yandex.ru,21,21
gitee.com,17,5
StartPage,14,1
