referrer,views_total,views_unique
Google,446,238
gitblit.github.io,344,99
DuckDuckGo,289,257
github.com,213,67
Bing,104,88
cn.bing.com,53,28
Baidu,40,23
yandex.ru,39,32
cve.mitre.org,13,8
nvd.nist.gov,12,6
