url_path,views_total,views_unique
/gitblit-org/gitblit-docker,14,9
/gitblit-org/gitblit-docker/blob/master/Dockerfile,4,2
/gitblit-org/gitblit-docker/tree/master/generate,3,1
/gitblit-org/gitblit-docker/blob/master/docker-entrypoint.sh,2,1
/gitblit-org/gitblit-docker/blob/master/Dockerfile.alpine,2,1
/gitblit-org/gitblit-docker/blob/master/hub-readme.md,2,1
/gitblit-org/gitblit-docker/blob/master/migrate/migrate-data,2,1
/gitblit-org/gitblit-docker/tree/master,2,1
/gitblit-org/gitblit-docker/tree/master/migrate,2,1
/gitblit-org/gitblit-docker/releases/tag/v1.9.3-2,1,1
