time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-17 00:00:00+00:00,,,4,1
2024-10-18 00:00:00+00:00,,,2,2
2024-10-19 00:00:00+00:00,,,1,1
2024-10-21 00:00:00+00:00,2.0,2.0,3,2
2024-10-22 00:00:00+00:00,,,2,1
2024-10-25 00:00:00+00:00,,,2,1
2024-10-28 00:00:00+00:00,,,1,1
