url_path,views_total,views_unique
/gitblit-org/gitblit-docker,17,7
/gitblit-org/gitblit-docker/blob/master/Dockerfile,2,2
/gitblit-org/gitblit-docker/releases/tag/v1.9.1-1,2,1
/gitblit-org/gitblit-docker/search,2,1
/gitblit-org/gitblit-docker/tags,2,1
/gitblit-org/gitblit-docker/blob/99f9a043ae91b720b266802582b866c26dc41b10/Dockerfile,1,1
/gitblit-org/gitblit-docker/blob/master/hub-readme.md,1,1
/gitblit-org/gitblit-docker/issues,1,1
/gitblit-org/gitblit-docker/issues/13,1,1
/gitblit-org/gitblit-docker/tree/v1.9.1-1,1,1
