time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-17 00:00:00+00:00,,,2.0,2.0
2024-08-18 00:00:00+00:00,,,1.0,1.0
2024-08-21 00:00:00+00:00,,,9.0,1.0
2024-08-23 00:00:00+00:00,1.0,1.0,,
