time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,,,4,2
2024-03-09 00:00:00+00:00,,,13,7
2024-03-10 00:00:00+00:00,,,13,3
2024-03-11 00:00:00+00:00,,,8,3
2024-03-12 00:00:00+00:00,,,6,1
2024-03-13 00:00:00+00:00,,,4,3
2024-03-14 00:00:00+00:00,,,5,4
2024-03-15 00:00:00+00:00,,,3,2
2024-03-18 00:00:00+00:00,,,2,1
2024-03-19 00:00:00+00:00,,,10,4
2024-03-20 00:00:00+00:00,,,5,3
2024-03-21 00:00:00+00:00,,,3,2
