url_path,views_total,views_unique
/gitblit-org/gitblit-docker,29,12
/gitblit-org/gitblit-docker/blob/master/Dockerfile,13,6
/gitblit-org/gitblit-docker/blob/master/Dockerfile.alpine,8,4
/gitblit-org/gitblit-docker/blob/master/hub-readme.md,3,3
/gitblit-org/gitblit-docker/actions,2,2
/gitblit-org/gitblit-docker/tree/0d939b21b2e7b8b80f9771b19332a7a692be47d3,2,1
/gitblit-org/gitblit-Docker,1,1
/gitblit-org/gitblit-docker/blob/master/docker-entrypoint.sh,1,1
/gitblit-org/gitblit-docker/blob/master/generate/Dockerfile.template,1,1
/gitblit-org/gitblit-docker/blob/master/generate/generate_dockerfile.sh,1,1
