time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-25 00:00:00+00:00,,,14,1
2022-12-26 00:00:00+00:00,,,8,2
2022-12-29 00:00:00+00:00,,,2,1
2022-12-30 00:00:00+00:00,,,2,2
2022-12-31 00:00:00+00:00,,,1,1
2023-01-02 00:00:00+00:00,,,4,2
2023-01-03 00:00:00+00:00,4.0,2.0,1,1
2023-01-06 00:00:00+00:00,,,3,2
