time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-24 00:00:00+00:00,1.0,1.0,,
2023-06-25 00:00:00+00:00,2.0,1.0,,
2023-06-26 00:00:00+00:00,,,5.0,4.0
2023-06-30 00:00:00+00:00,1.0,1.0,,
2023-07-02 00:00:00+00:00,2.0,2.0,,
2023-07-03 00:00:00+00:00,,,1.0,1.0
2023-07-04 00:00:00+00:00,4.0,4.0,2.0,2.0
2023-07-06 00:00:00+00:00,1.0,1.0,4.0,4.0
2023-07-07 00:00:00+00:00,,,4.0,4.0
