time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-17 00:00:00+00:00,1.0,1.0,,
2022-12-18 00:00:00+00:00,1.0,1.0,,
2022-12-22 00:00:00+00:00,,,1.0,1.0
2022-12-23 00:00:00+00:00,1.0,1.0,,
2022-12-25 00:00:00+00:00,,,14.0,1.0
2022-12-26 00:00:00+00:00,,,8.0,2.0
2022-12-29 00:00:00+00:00,,,2.0,1.0
