url_path,views_total,views_unique
/gitblit-org/gitblit-docker,5,5
/gitblit-org/gitblit-docker/blob/master/Dockerfile,3,2
/gitblit-org/gitblit-docker/blob/master/generate/Dockerfile.template,2,1
/gitblit-org/gitblit-docker/activity,1,1
/gitblit-org/gitblit-docker/blob/master/.dockerignore,1,1
/gitblit-org/gitblit-docker/blob/master/Dockerfile.alpine,1,1
/gitblit-org/gitblit-docker/blob/master/docker-entrypoint.sh,1,1
/gitblit-org/gitblit-docker/blob/master/generate/generate_dockerfile.sh,1,1
/gitblit-org/gitblit-docker/blob/master/migrate/defaults.properties-1.8,1,1
/gitblit-org/gitblit-docker/commit/8b900717cf9bd82339b968117788274c01cbc861,1,1
