time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-15 00:00:00+00:00,1.0,1.0,2,2
2023-09-16 00:00:00+00:00,1.0,1.0,1,1
2023-09-18 00:00:00+00:00,,,1,1
2023-09-20 00:00:00+00:00,,,2,2
2023-09-22 00:00:00+00:00,,,6,3
2023-09-24 00:00:00+00:00,9.0,2.0,3,1
2023-09-25 00:00:00+00:00,,,6,1
2023-09-26 00:00:00+00:00,,,2,1
2023-09-27 00:00:00+00:00,8.0,1.0,8,3
2023-09-28 00:00:00+00:00,,,21,2
