time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,,,1,1
2023-05-03 00:00:00+00:00,,,2,1
2023-05-04 00:00:00+00:00,,,2,1
2023-05-06 00:00:00+00:00,,,3,1
2023-05-08 00:00:00+00:00,2.0,2.0,1,1
2023-05-09 00:00:00+00:00,2.0,2.0,4,2
2023-05-10 00:00:00+00:00,2.0,2.0,1,1
